,Datetime,Open,High,Low,Close
665,2018-02-06,16300.0,,,16500.0
666,2018-02-06,16550.0,,,16550.0
667,2018-02-07,16850.0,,,16800.0
668,2018-02-07,16850.0,,,16900.0
669,2018-02-07,16850.0,,,16750.0
670,2018-02-07,16750.0,,,16850.0
671,2018-02-08,16800.0,,,16750.0
672,2018-02-08,16750.0,,,16850.0
673,2018-02-08,16850.0,,,16850.0
674,2018-02-08,16850.0,,,16800.0
675,2018-02-09,16650.0,,,16350.0
676,2018-02-09,16350.0,,,16350.0
677,2018-02-09,16300.0,,,16300.0
678,2018-02-09,16300.0,,,16300.0
679,2018-02-12,16250.0,,,16450.0
680,2018-02-12,16350.0,,,16400.0
681,2018-02-12,16400.0,,,16450.0
682,2018-02-12,16450.0,,,16450.0
683,2018-02-13,16600.0,,,16500.0
684,2018-02-13,16500.0,,,16600.0
685,2018-02-13,16600.0,,,16500.0
686,2018-02-13,16500.0,,,16500.0
687,2018-02-14,16600.0,,,16500.0
688,2018-02-14,16500.0,,,16450.0
689,2018-02-14,16500.0,,,16450.0
690,2018-02-14,16450.0,,,16500.0
691,2018-02-19,16600.0,,,16500.0
692,2018-02-19,16500.0,,,16550.0
693,2018-02-19,16500.0,,,16600.0
694,2018-02-19,16600.0,,,16700.0
695,2018-02-20,16700.0,,,16800.0
696,2018-02-20,16800.0,,,16700.0
697,2018-02-20,16700.0,,,16700.0
698,2018-02-20,16700.0,,,16550.0
699,2018-02-21,16750.0,,,16750.0
700,2018-02-21,16750.0,,,16550.0
701,2018-02-21,16550.0,,,16600.0
702,2018-02-21,16600.0,,,16750.0
703,2018-02-22,16800.0,,,16650.0
704,2018-02-22,16700.0,,,16650.0
705,2018-02-22,16650.0,,,16650.0
706,2018-02-22,16700.0,,,16800.0
707,2018-02-23,16650.0,,,16700.0
708,2018-02-23,16800.0,,,16750.0
709,2018-02-23,16750.0,,,16750.0
710,2018-02-23,16750.0,,,16750.0
711,2018-02-26,16750.0,,,16800.0
712,2018-02-26,16800.0,,,16750.0
713,2018-02-26,16700.0,,,16700.0
714,2018-02-26,16650.0,,,16700.0
715,2018-02-27,16650.0,,,16700.0
716,2018-02-27,16750.0,,,16700.0
717,2018-02-27,16650.0,,,16650.0
718,2018-02-27,16650.0,,,16700.0
719,2018-02-28,16700.0,,,16850.0
720,2018-02-28,16800.0,,,17050.0
721,2018-02-28,17050.0,,,17100.0
722,2018-02-28,17150.0,,,17300.0
723,2018-03-02,17350.0,,,17300.0
724,2018-03-02,17300.0,,,17300.0
725,2018-03-02,17300.0,,,17350.0
726,2018-03-02,17300.0,,,17300.0
727,2018-03-05,17250.0,,,17200.0
728,2018-03-05,17500.0,,,17250.0
729,2018-03-05,17200.0,,,17250.0
730,2018-03-05,17300.0,,,17300.0
731,2018-03-06,17250.0,,,17250.0
732,2018-03-06,17100.0,,,17150.0
733,2018-03-06,17200.0,,,17250.0
734,2018-03-06,17250.0,,,17100.0
735,2018-03-07,17000.0,,,17000.0
736,2018-03-07,17200.0,,,17100.0
737,2018-03-07,17150.0,,,17050.0
738,2018-03-07,17150.0,,,17100.0
739,2018-03-08,17200.0,,,17000.0
740,2018-03-08,17000.0,,,17000.0
741,2018-03-08,17000.0,,,17000.0
742,2018-03-08,17000.0,,,17000.0
743,2018-03-09,17000.0,,,17100.0
744,2018-03-09,17100.0,,,17200.0
745,2018-03-09,17200.0,,,17200.0
746,2018-03-09,17200.0,,,17150.0
747,2018-03-12,17250.0,,,17350.0
748,2018-03-12,17250.0,,,17250.0
749,2018-03-12,17250.0,,,17250.0
750,2018-03-12,17150.0,,,17250.0
751,2018-03-13,17350.0,,,17300.0
752,2018-03-13,17250.0,,,17300.0
753,2018-03-13,17300.0,,,17300.0
754,2018-03-13,17300.0,,,17250.0
755,2018-03-14,17300.0,,,17200.0
756,2018-03-14,17200.0,,,17100.0
757,2018-03-14,17100.0,,,17200.0
758,2018-03-14,17200.0,,,17100.0
759,2018-03-15,16950.0,,,16900.0
760,2018-03-15,17000.0,,,17000.0
761,2018-03-15,17100.0,,,17000.0
762,2018-03-15,17000.0,,,17000.0
763,2018-03-16,16900.0,,,17000.0
764,2018-03-16,17050.0,,,17050.0
765,2018-03-16,17050.0,,,16950.0
766,2018-03-16,16950.0,,,17050.0
767,2018-03-19,17050.0,,,17200.0
768,2018-03-19,17200.0,,,17200.0
769,2018-03-19,17150.0,,,17200.0
770,2018-03-19,17200.0,,,17200.0
771,2018-03-20,17100.0,,,17250.0
772,2018-03-20,17300.0,,,17200.0
773,2018-03-20,17200.0,,,17200.0
774,2018-03-20,17250.0,,,17100.0
775,2018-03-21,17100.0,,,17150.0
776,2018-03-21,17200.0,,,17250.0
777,2018-03-21,17250.0,,,17200.0
778,2018-03-21,17200.0,,,17150.0
779,2018-03-22,17150.0,,,17150.0
780,2018-03-22,17150.0,,,17150.0
781,2018-03-22,17200.0,,,17100.0
782,2018-03-22,17200.0,,,17100.0
783,2018-03-23,17100.0,,,17100.0
784,2018-03-23,17100.0,,,17200.0
785,2018-03-23,17200.0,,,17050.0
786,2018-03-23,17100.0,,,16900.0
787,2018-03-26,17000.0,,,17000.0
788,2018-03-26,17000.0,,,17000.0
789,2018-03-26,16900.0,,,17000.0
790,2018-03-26,17000.0,,,17000.0
791,2018-03-27,17050.0,,,16950.0
792,2018-03-27,16950.0,,,16800.0
793,2018-03-27,16850.0,,,17000.0
794,2018-03-27,17000.0,,,16950.0
795,2018-03-28,16950.0,,,16900.0
796,2018-03-28,16850.0,,,16800.0
797,2018-03-28,16800.0,,,16800.0
798,2018-03-28,16800.0,,,16850.0
799,2018-03-29,16950.0,,,16750.0
800,2018-03-29,16850.0,,,16800.0
801,2018-03-29,16750.0,,,16950.0
802,2018-03-29,16950.0,,,16950.0
803,2018-03-30,16800.0,,,16900.0
804,2018-03-30,16900.0,,,16900.0
805,2018-03-30,16850.0,,,16800.0
806,2018-03-30,16800.0,,,17000.0
807,2018-04-02,16950.0,,,16950.0
808,2018-04-02,16950.0,,,16900.0
809,2018-04-02,16950.0,,,16850.0
810,2018-04-02,16850.0,,,16950.0
811,2018-04-03,16950.0,,,17000.0
812,2018-04-03,17000.0,,,17000.0
813,2018-04-03,17000.0,,,17050.0
814,2018-04-03,17050.0,,,17100.0
815,2018-04-04,17000.0,,,16900.0
816,2018-04-04,16900.0,,,17000.0
817,2018-04-04,17100.0,,,16900.0
818,2018-04-04,16900.0,,,16950.0
819,2018-04-05,17100.0,,,17050.0
820,2018-04-05,17050.0,,,17200.0
821,2018-04-05,17150.0,,,17000.0
822,2018-04-05,17000.0,,,17000.0
823,2018-04-06,17000.0,,,17150.0
824,2018-04-06,17150.0,,,17100.0
825,2018-04-06,17050.0,,,17050.0
826,2018-04-06,17050.0,,,17000.0
827,2018-04-09,17000.0,,,17050.0
828,2018-04-09,17050.0,,,17000.0
829,2018-04-09,17000.0,,,17000.0
830,2018-04-09,17050.0,,,17050.0
831,2018-04-10,17100.0,,,17100.0
832,2018-04-10,17050.0,,,17050.0
833,2018-04-10,17050.0,,,17050.0
834,2018-04-10,17050.0,,,17050.0
835,2018-04-11,17100.0,,,17100.0
836,2018-04-11,17100.0,,,17300.0
837,2018-04-11,17250.0,,,17250.0
838,2018-04-11,17250.0,,,17350.0
839,2018-04-12,17300.0,,,17150.0
840,2018-04-12,17150.0,,,17100.0
841,2018-04-12,17100.0,,,17100.0
842,2018-04-12,17150.0,,,17150.0
843,2018-04-13,17300.0,,,17150.0
844,2018-04-13,17100.0,,,17000.0
845,2018-04-13,17000.0,,,17050.0
846,2018-04-13,17050.0,,,17200.0
847,2018-04-16,17100.0,,,17200.0
848,2018-04-16,17200.0,,,17100.0
849,2018-04-16,17250.0,,,17100.0
850,2018-04-16,17100.0,,,17150.0
851,2018-04-17,17250.0,,,17250.0
852,2018-04-17,17400.0,,,17450.0
853,2018-04-17,17300.0,,,17250.0
854,2018-04-17,17250.0,,,17350.0
855,2018-04-18,17450.0,,,17750.0
856,2018-04-18,17850.0,,,17800.0
857,2018-04-18,17800.0,,,17650.0
858,2018-04-18,17650.0,,,17750.0
859,2018-04-19,17900.0,,,17600.0
860,2018-04-19,17600.0,,,17650.0
861,2018-04-19,17650.0,,,17400.0
862,2018-04-19,17400.0,,,17550.0
863,2018-04-20,17350.0,,,17350.0
864,2018-04-20,17350.0,,,17400.0
865,2018-04-20,17700.0,,,17600.0
866,2018-04-20,17600.0,,,17350.0
867,2018-04-23,17450.0,,,17300.0
868,2018-04-23,17350.0,,,17250.0
869,2018-04-23,17300.0,,,17450.0
870,2018-04-23,17500.0,,,17450.0
871,2018-04-24,17450.0,,,17650.0
872,2018-04-24,17650.0,,,17600.0
873,2018-04-24,17550.0,,,17800.0
874,2018-04-24,17800.0,,,17750.0
875,2018-04-25,17800.0,,,17450.0
876,2018-04-25,17450.0,,,17300.0
877,2018-04-25,17300.0,,,17400.0
878,2018-04-25,17400.0,,,17400.0
879,2018-04-26,17700.0,,,17650.0
880,2018-04-26,17750.0,,,17800.0
881,2018-04-26,17450.0,,,17750.0
882,2018-04-26,17800.0,,,17700.0
883,2018-04-27,17850.0,,,17850.0
884,2018-04-27,17850.0,,,17600.0
885,2018-04-27,17600.0,,,17800.0
886,2018-04-27,17700.0,,,17850.0
887,2018-04-30,17900.0,,,17600.0
888,2018-04-30,17600.0,,,17750.0
889,2018-04-30,17750.0,,,17800.0
890,2018-04-30,17750.0,,,17750.0
891,2018-05-02,17750.0,,,17750.0
892,2018-05-02,17750.0,,,17900.0
893,2018-05-02,17900.0,,,17950.0
894,2018-05-02,17950.0,,,17950.0
895,2018-05-03,18150.0,,,18250.0
896,2018-05-03,17950.0,,,18200.0
897,2018-05-03,18250.0,,,18400.0
898,2018-05-03,18400.0,,,18150.0
899,2018-05-04,18250.0,,,18400.0
900,2018-05-04,18400.0,,,18500.0
901,2018-05-04,18500.0,,,18350.0
902,2018-05-04,18300.0,,,18500.0
903,2018-05-08,18650.0,,,18400.0
904,2018-05-08,18400.0,,,18450.0
905,2018-05-08,18450.0,,,18100.0
906,2018-05-08,18100.0,,,18100.0
907,2018-05-09,18350.0,,,18350.0
908,2018-05-09,18350.0,,,18350.0
909,2018-05-09,18100.0,,,18100.0
910,2018-05-09,18150.0,,,18350.0
911,2018-05-10,18200.0,,,18300.0
912,2018-05-10,18300.0,,,18050.0
913,2018-05-10,18050.0,,,18150.0
914,2018-05-10,18150.0,,,18300.0
915,2018-05-11,18300.0,,,17950.0
916,2018-05-11,17950.0,,,18100.0
917,2018-05-11,18100.0,,,18050.0
918,2018-05-11,18050.0,,,18100.0
919,2018-05-14,18250.0,,,17950.0
920,2018-05-14,17950.0,,,18000.0
921,2018-05-14,17950.0,,,18200.0
922,2018-05-14,18150.0,,,18150.0
923,2018-05-15,17350.0,,,17400.0
924,2018-05-15,17700.0,,,17350.0
925,2018-05-15,17950.0,,,17650.0
926,2018-05-15,17650.0,,,17700.0
927,2018-05-16,17450.0,,,17450.0
928,2018-05-16,17450.0,,,17200.0
929,2018-05-16,17200.0,,,17500.0
930,2018-05-16,17500.0,,,17600.0
931,2018-05-17,17550.0,,,17400.0
932,2018-05-17,17400.0,,,17350.0
933,2018-05-17,17350.0,,,17300.0
934,2018-05-17,17300.0,,,17400.0
935,2018-05-18,17300.0,,,17500.0
936,2018-05-18,17500.0,,,17550.0
937,2018-05-18,17450.0,,,17500.0
938,2018-05-18,17500.0,,,17550.0
939,2018-05-21,17550.0,,,17600.0
940,2018-05-21,17550.0,,,17600.0
941,2018-05-21,17600.0,,,17600.0
942,2018-05-21,17600.0,,,17500.0
943,2018-05-23,17650.0,,,17500.0
944,2018-05-23,17600.0,,,17450.0
945,2018-05-23,17450.0,,,17400.0
946,2018-05-23,17400.0,,,17600.0
947,2018-05-24,17650.0,,,17600.0
948,2018-05-24,17650.0,,,17550.0
949,2018-05-24,17550.0,,,17600.0
950,2018-05-24,17600.0,,,17550.0
951,2018-05-25,17500.0,,,17350.0
952,2018-05-25,17450.0,,,17450.0
953,2018-05-25,17500.0,,,17550.0
954,2018-05-25,17550.0,,,17650.0
955,2018-05-28,17600.0,,,17650.0
956,2018-05-28,17650.0,,,17700.0
957,2018-05-28,17700.0,,,17650.0
958,2018-05-28,17550.0,,,17600.0
959,2018-05-29,17700.0,,,17650.0
960,2018-05-29,17650.0,,,17650.0
961,2018-05-29,17700.0,,,17650.0
962,2018-05-29,17650.0,,,17700.0
963,2018-05-30,17750.0,,,17600.0
964,2018-05-30,17600.0,,,17600.0
965,2018-05-30,17550.0,,,17700.0
966,2018-05-30,17700.0,,,17750.0
967,2018-05-31,17950.0,,,17900.0
968,2018-05-31,17900.0,,,17950.0
969,2018-05-31,17750.0,,,17900.0
970,2018-05-31,17900.0,,,17950.0
971,2018-06-01,17850.0,,,17600.0
972,2018-06-01,17550.0,,,17550.0
973,2018-06-01,17950.0,,,17850.0
974,2018-06-01,17600.0,,,17550.0
975,2018-06-04,17650.0,,,17650.0
976,2018-06-04,17450.0,,,17700.0
977,2018-06-04,17650.0,,,17600.0
978,2018-06-04,17600.0,,,17650.0
979,2018-06-05,17650.0,,,17650.0
980,2018-06-05,17650.0,,,17700.0
981,2018-06-05,17700.0,,,17700.0
982,2018-06-05,17700.0,,,17700.0
983,2018-06-07,17700.0,,,17700.0
984,2018-06-07,17650.0,,,17650.0
985,2018-06-07,17650.0,,,17700.0
986,2018-06-07,17700.0,,,17800.0
987,2018-06-08,17900.0,,,17700.0
988,2018-06-08,17700.0,,,17750.0
989,2018-06-08,17750.0,,,17750.0
990,2018-06-08,17700.0,,,17750.0
991,2018-06-11,17750.0,,,17700.0
992,2018-06-11,17650.0,,,17750.0
993,2018-06-11,17850.0,,,17750.0
994,2018-06-11,17750.0,,,17650.0
995,2018-06-12,17800.0,,,17550.0
996,2018-06-12,17550.0,,,17500.0
997,2018-06-12,17500.0,,,17550.0
998,2018-06-12,17550.0,,,17550.0
999,2018-06-14,17650.0,,,17550.0
1000,2018-06-14,17600.0,,,17550.0
1001,2018-06-14,17500.0,,,17600.0
1002,2018-06-14,17600.0,,,17600.0
1003,2018-06-15,17600.0,,,17600.0
1004,2018-06-15,17550.0,,,17600.0
1005,2018-06-15,17650.0,,,17500.0
1006,2018-06-15,17500.0,,,17800.0
1007,2018-06-18,17500.0,,,17550.0
1008,2018-06-18,17850.0,,,17700.0
1009,2018-06-18,17700.0,,,17550.0
1010,2018-06-18,17550.0,,,17500.0
1011,2018-06-19,17550.0,,,17450.0
1012,2018-06-19,17450.0,,,17400.0
1013,2018-06-19,17450.0,,,17400.0
1014,2018-06-19,17350.0,,,17300.0
1015,2018-06-20,17250.0,,,17450.0
1016,2018-06-20,17450.0,,,17450.0
1017,2018-06-20,17450.0,,,17300.0
1018,2018-06-20,17350.0,,,17450.0
1019,2018-06-21,17500.0,,,17550.0
1020,2018-06-21,17550.0,,,17600.0
1021,2018-06-21,17600.0,,,17600.0
1022,2018-06-21,17600.0,,,17450.0
1023,2018-06-22,17450.0,,,17450.0
1024,2018-06-22,17450.0,,,17500.0
1025,2018-06-22,17500.0,,,17600.0
1026,2018-06-22,17550.0,,,17350.0
1027,2018-06-25,17450.0,,,17700.0
1028,2018-06-25,17700.0,,,17700.0
1029,2018-06-25,17700.0,,,17700.0
1030,2018-06-25,17700.0,,,17750.0
1031,2018-06-26,17750.0,,,17750.0
1032,2018-06-26,17700.0,,,17700.0
1033,2018-06-26,17650.0,,,17700.0
1034,2018-06-26,17700.0,,,17850.0
1035,2018-06-27,17700.0,,,17650.0
1036,2018-06-27,17900.0,,,17650.0
1037,2018-06-27,17650.0,,,17600.0
1038,2018-06-27,17600.0,,,17650.0
1039,2018-06-28,17150.0,,,17000.0
1040,2018-06-28,17050.0,,,16950.0
1041,2018-06-28,16900.0,,,16900.0
1042,2018-06-28,17100.0,,,17150.0
1043,2018-06-29,17000.0,,,16750.0
1044,2018-06-29,16750.0,,,16750.0
1045,2018-06-29,16750.0,,,16800.0
1046,2018-06-29,16850.0,,,16950.0
1047,2018-07-02,16950.0,,,16800.0
1048,2018-07-02,16800.0,,,16550.0
1049,2018-07-02,16550.0,,,16500.0
1050,2018-07-02,16500.0,,,16500.0
1051,2018-07-03,16150.0,,,16100.0
1052,2018-07-03,16350.0,,,16200.0
1053,2018-07-03,16200.0,,,16150.0
1054,2018-07-03,16500.0,,,16350.0
1055,2018-07-04,16250.0,,,16100.0
1056,2018-07-04,16100.0,,,16100.0
1057,2018-07-04,16100.0,,,16150.0
1058,2018-07-04,16100.0,,,16000.0
1059,2018-07-05,16050.0,,,16200.0
1060,2018-07-05,16200.0,,,16200.0
1061,2018-07-05,16150.0,,,16200.0
1062,2018-07-05,16200.0,,,16200.0
1063,2018-07-06,16300.0,,,16150.0
1064,2018-07-06,16300.0,,,16250.0
1065,2018-07-06,16100.0,,,16150.0
1066,2018-07-06,16200.0,,,16250.0
1067,2018-07-09,16150.0,,,16350.0
1068,2018-07-09,16350.0,,,16400.0
1069,2018-07-09,16400.0,,,16450.0
1070,2018-07-09,16450.0,,,16450.0
1071,2018-07-10,16450.0,,,16550.0
1072,2018-07-10,16550.0,,,16450.0
1073,2018-07-10,16450.0,,,16450.0
1074,2018-07-10,16450.0,,,16550.0
1075,2018-07-11,16600.0,,,16550.0
1076,2018-07-11,16550.0,,,16550.0
1077,2018-07-11,16550.0,,,16650.0
1078,2018-07-11,16600.0,,,16650.0
1079,2018-07-12,16750.0,,,16800.0
1080,2018-07-12,16650.0,,,16750.0
1081,2018-07-12,16700.0,,,16750.0
1082,2018-07-12,16750.0,,,16750.0
1083,2018-07-13,16800.0,,,16950.0
1084,2018-07-13,16950.0,,,16800.0
1085,2018-07-13,16800.0,,,16850.0
1086,2018-07-13,16900.0,,,16850.0
1087,2018-07-16,17150.0,,,17200.0
1088,2018-07-16,17200.0,,,17250.0
1089,2018-07-16,17250.0,,,17300.0
1090,2018-07-16,17250.0,,,17300.0
1091,2018-07-17,17250.0,,,17250.0
1092,2018-07-17,17200.0,,,17250.0
1093,2018-07-17,17050.0,,,17200.0
1094,2018-07-17,17500.0,,,17050.0
1095,2018-07-18,17250.0,,,17350.0
1096,2018-07-18,17400.0,,,17250.0
1097,2018-07-18,17250.0,,,17250.0
1098,2018-07-18,17250.0,,,17250.0
1099,2018-07-19,17350.0,,,17300.0
1100,2018-07-19,17350.0,,,17250.0
1101,2018-07-19,17250.0,,,17350.0
1102,2018-07-19,17350.0,,,17300.0
1103,2018-07-20,17250.0,,,17400.0
1104,2018-07-20,17500.0,,,17450.0
1105,2018-07-20,17550.0,,,17600.0
1106,2018-07-20,17600.0,,,17400.0
1107,2018-07-23,17400.0,,,17300.0
1108,2018-07-23,17300.0,,,17400.0
1109,2018-07-23,17400.0,,,17050.0
1110,2018-07-23,17050.0,,,17050.0
1111,2018-07-24,16650.0,,,16700.0
1112,2018-07-24,16650.0,,,16600.0
1113,2018-07-24,16600.0,,,16650.0
1114,2018-07-24,16800.0,,,16600.0
1115,2018-07-25,16750.0,,,16800.0
1116,2018-07-25,16800.0,,,16800.0
1117,2018-07-25,16800.0,,,16750.0
1118,2018-07-25,16750.0,,,16800.0
1119,2018-07-26,16950.0,,,17150.0
1120,2018-07-26,17100.0,,,17100.0
1121,2018-07-26,17150.0,,,17200.0
1122,2018-07-26,17200.0,,,17200.0
1123,2018-07-27,16950.0,,,17050.0
1124,2018-07-27,16950.0,,,16950.0
1125,2018-07-27,17350.0,,,16950.0
1126,2018-07-27,16950.0,,,16950.0
1127,2018-07-30,17050.0,,,17000.0
1128,2018-07-30,17000.0,,,16950.0
1129,2018-07-30,16950.0,,,16900.0
1130,2018-07-30,16900.0,,,17000.0
1131,2018-07-31,16850.0,,,16850.0
1132,2018-07-31,16900.0,,,16800.0
1133,2018-07-31,16800.0,,,16800.0
1134,2018-07-31,16800.0,,,16900.0
1135,2018-08-01,16900.0,,,16850.0
1136,2018-08-01,16900.0,,,16800.0
1137,2018-08-01,16800.0,,,16800.0
1138,2018-08-01,16850.0,,,16850.0
1139,2018-08-02,17050.0,,,17050.0
1140,2018-08-02,16900.0,,,16800.0
1141,2018-08-02,16850.0,,,17100.0
1142,2018-08-02,17100.0,,,17100.0
1143,2018-08-03,17200.0,,,17050.0
1144,2018-08-03,17050.0,,,17050.0
1145,2018-08-03,17050.0,,,17050.0
1146,2018-08-03,17050.0,,,16950.0
1147,2018-08-06,17000.0,,,17100.0
1148,2018-08-06,17100.0,,,17100.0
1149,2018-08-06,17100.0,,,17050.0
1150,2018-08-06,17050.0,,,17100.0
1151,2018-08-07,16950.0,,,17050.0
1152,2018-08-07,17000.0,,,16950.0
1153,2018-08-07,17100.0,,,17000.0
1154,2018-08-07,17050.0,,,17000.0
1155,2018-08-08,17000.0,,,16900.0
1156,2018-08-08,17100.0,,,17000.0
1157,2018-08-08,17000.0,,,17050.0
1158,2018-08-08,17050.0,,,16950.0
1159,2018-08-09,16900.0,,,16900.0
1160,2018-08-09,16950.0,,,17050.0
1161,2018-08-09,17000.0,,,17100.0
1162,2018-08-09,16950.0,,,16950.0
1163,2018-08-10,17100.0,,,17100.0
1164,2018-08-10,16950.0,,,17050.0
1165,2018-08-10,17100.0,,,17100.0
1166,2018-08-10,17050.0,,,17050.0
1167,2018-08-13,17100.0,,,16950.0
1168,2018-08-13,16950.0,,,16900.0
1169,2018-08-13,16900.0,,,16750.0
1170,2018-08-13,16700.0,,,16750.0
1171,2018-08-14,16900.0,,,16900.0
1172,2018-08-14,16800.0,,,16900.0
1173,2018-08-14,16950.0,,,16900.0
1174,2018-08-14,16900.0,,,16800.0
1175,2018-08-16,16700.0,,,16600.0
1176,2018-08-16,16600.0,,,16450.0
1177,2018-08-16,16450.0,,,16550.0
1178,2018-08-16,16550.0,,,16550.0
1179,2018-08-17,16700.0,,,16550.0
1180,2018-08-17,16550.0,,,16500.0
1181,2018-08-17,16500.0,,,16600.0
1182,2018-08-17,16600.0,,,16500.0
1183,2018-08-20,16550.0,,,16550.0
1184,2018-08-20,16550.0,,,16550.0
1185,2018-08-20,16550.0,,,16600.0
1186,2018-08-20,16500.0,,,16550.0
1187,2018-08-21,16550.0,,,16500.0
1188,2018-08-21,16550.0,,,16500.0
1189,2018-08-21,16500.0,,,16600.0
1190,2018-08-21,16550.0,,,16550.0
1191,2018-08-22,16550.0,,,16450.0
1192,2018-08-22,16450.0,,,16500.0
1193,2018-08-22,16500.0,,,16550.0
1194,2018-08-22,16550.0,,,16550.0
1195,2018-08-23,16450.0,,,16600.0
1196,2018-08-23,16600.0,,,16450.0
1197,2018-08-23,16450.0,,,16350.0
1198,2018-08-23,16400.0,,,16400.0
1199,2018-08-24,16500.0,,,16500.0
1200,2018-08-24,16300.0,,,16500.0
1201,2018-08-24,16450.0,,,16500.0
1202,2018-08-24,16450.0,,,16450.0
1203,2018-08-27,16500.0,,,16450.0
1204,2018-08-27,16450.0,,,16350.0
1205,2018-08-27,16350.0,,,16400.0
1206,2018-08-27,16400.0,,,16450.0
1207,2018-08-28,16450.0,,,16450.0
1208,2018-08-28,16550.0,,,16500.0
1209,2018-08-28,16500.0,,,16400.0
1210,2018-08-28,16550.0,,,16550.0
1211,2018-08-29,16400.0,,,16450.0
1212,2018-08-29,16400.0,,,16400.0
1213,2018-08-29,16550.0,,,16400.0
1214,2018-08-29,16400.0,,,16400.0
1215,2018-08-30,16300.0,,,16300.0
1216,2018-08-30,16300.0,,,16350.0
1217,2018-08-30,16450.0,,,16350.0
1218,2018-08-30,16300.0,,,16300.0
1219,2018-08-31,16550.0,,,16450.0
1220,2018-08-31,16350.0,,,16500.0
1221,2018-08-31,16500.0,,,16550.0
1222,2018-08-31,16550.0,,,16550.0
1223,2018-09-03,16450.0,,,16550.0
1224,2018-09-03,16550.0,,,16500.0
1225,2018-09-03,16550.0,,,16500.0
1226,2018-09-03,16500.0,,,16550.0
1227,2018-09-04,16550.0,,,16600.0
1228,2018-09-04,16550.0,,,16500.0
1229,2018-09-04,16500.0,,,16600.0
1230,2018-09-04,16600.0,,,16600.0
1231,2018-09-05,16550.0,,,16650.0
1232,2018-09-05,16600.0,,,16700.0
1233,2018-09-05,16550.0,,,16600.0
1234,2018-09-05,16700.0,,,16550.0
1235,2018-09-06,16800.0,,,17000.0
1236,2018-09-06,17000.0,,,16600.0
1237,2018-09-06,16650.0,,,16350.0
1238,2018-09-06,16350.0,,,16450.0
1239,2018-09-07,16300.0,,,16300.0
1240,2018-09-07,16300.0,,,16200.0
1241,2018-09-07,16150.0,,,16100.0
1242,2018-09-07,16100.0,,,16150.0
1243,2018-09-10,16350.0,,,16350.0
1244,2018-09-10,16250.0,,,16300.0
1245,2018-09-10,16350.0,,,16200.0
1246,2018-09-10,16200.0,,,16250.0
1247,2018-09-11,16350.0,,,16550.0
1248,2018-09-11,16550.0,,,16400.0
1249,2018-09-11,16400.0,,,16350.0
1250,2018-09-11,16350.0,,,16500.0
1251,2018-09-12,16550.0,,,16350.0
1252,2018-09-12,16350.0,,,16250.0
1253,2018-09-12,16200.0,,,16300.0
1254,2018-09-12,16250.0,,,16350.0
1255,2018-09-13,16100.0,,,16100.0
1256,2018-09-13,16100.0,,,16250.0
1257,2018-09-13,16350.0,,,16200.0
1258,2018-09-13,16200.0,,,16100.0
1259,2018-09-14,16250.0,,,16250.0
1260,2018-09-14,16250.0,,,16200.0
1261,2018-09-14,16200.0,,,16150.0
1262,2018-09-14,16200.0,,,16200.0
1263,2018-09-17,16300.0,,,16100.0
1264,2018-09-17,16100.0,,,16000.0
1265,2018-09-17,16000.0,,,16050.0
1266,2018-09-17,16000.0,,,16050.0
1267,2018-09-18,15950.0,,,16100.0
1268,2018-09-18,16100.0,,,16000.0
1269,2018-09-18,16000.0,,,16050.0
1270,2018-09-18,16050.0,,,16050.0
1271,2018-09-19,16050.0,,,16000.0
1272,2018-09-19,15950.0,,,16000.0
1273,2018-09-19,16050.0,,,16150.0
1274,2018-09-19,16150.0,,,15950.0
1275,2018-09-20,16050.0,,,16100.0
1276,2018-09-20,16100.0,,,16100.0
1277,2018-09-20,16100.0,,,16200.0
1278,2018-09-20,16200.0,,,16200.0
1279,2018-09-21,16200.0,,,16000.0
1280,2018-09-21,16000.0,,,16050.0
1281,2018-09-21,16050.0,,,16000.0
1282,2018-09-21,16000.0,,,16050.0
1283,2018-09-27,16000.0,,,15950.0
1284,2018-09-27,15950.0,,,16050.0
1285,2018-09-27,16100.0,,,16000.0
1286,2018-09-27,16000.0,,,16000.0
1287,2018-09-28,16050.0,,,16000.0
1288,2018-09-28,16000.0,,,15950.0
1289,2018-09-28,15950.0,,,15950.0
1290,2018-09-28,15950.0,,,16050.0
1291,2018-10-01,16050.0,,,15950.0
1292,2018-10-01,15950.0,,,15900.0
1293,2018-10-01,15850.0,,,15950.0
1294,2018-10-01,15950.0,,,16000.0
1295,2018-10-02,16000.0,,,15900.0
1296,2018-10-02,15900.0,,,15800.0
1297,2018-10-02,15850.0,,,15700.0
1298,2018-10-02,15750.0,,,15800.0
1299,2018-10-04,15450.0,,,15500.0
1300,2018-10-04,15450.0,,,15450.0
1301,2018-10-04,15850.0,,,15600.0
1302,2018-10-04,15600.0,,,15450.0
1303,2018-10-05,15450.0,,,15450.0
1304,2018-10-05,15450.0,,,15400.0
1305,2018-10-05,15400.0,,,15450.0
1306,2018-10-05,15450.0,,,15550.0
1307,2018-10-08,15850.0,,,15450.0
1308,2018-10-08,15500.0,,,15450.0
1309,2018-10-08,15450.0,,,15550.0
1310,2018-10-08,15500.0,,,15450.0
1311,2018-10-10,15300.0,,,15300.0
1312,2018-10-10,15300.0,,,15250.0
1313,2018-10-10,15250.0,,,15550.0
1314,2018-10-10,15550.0,,,15650.0
